#TAXONOMY,"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"c16c2214416e77a9aa6ff5b09cb212f4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6ed3b4bfd8996b7c1c19f12255181799","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6b90d891d18c5b8172f30523a5fd5d79","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"eb0ad2ba2867e672b2056865ee0bc223","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"f63b4a314a81c2cb78820e4b33ffd4d9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ca3b6979f73130f8c9c8548858fc414f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0682fc9deb34d2499796bd9e761bb495","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"504fe80174c9259bcd14b64b7a599aae","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"88167cfb82f35376fcff54d08fb6a445","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"69396714e31332bb06b832c381a9a5c4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"360b187e00e3a87e16b50c56d096aeb0","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"68de06681fe61f599abee39efcd59376","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"8592fe52dac66c3e4350d434a4f5e8ba","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c4ec4580fc7d849b5edf3e5e7ff116e6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c6d47a04df1d48d6a64881b6c7fa9cca","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"70bf77e88938f5c83f80e9d39d7de158","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4b4f984ff09e7757be8cd00e37fb144b","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"91dac4f134f1051058c184297baa2051","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b9aded4be320f8701190a316e827fd11","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d476ed984dc10608529c8cd1e1f3a0ad","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f6a5481ea55cb50235cb9ed341195aaf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"49d52cfe68aa34ea1fc706c196de1c17","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"dbbe2d4936e46245f433bdacd5fe10f0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"52b479fd5190af63cfacc317ea279a73","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d454e0d91d428c453f609ed91b7407df","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e075b6b42659f468930a270c693c056e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c696609d21cbb82417fe4217e3b9bce8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c0d4ba7dc6226116b21e7c7aca198c93","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"724ae533b3f7af3ab32f846f1e248c09","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f8877b3675fd25c8c173bed05aa8b4a3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f498abf518367ff1c23d4afc87107443","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"3a6542b8f4403fb0a0acab348c75865d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9d795da30fb40b082e290e7cf3c61d7d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d875d0da5ae259cfffa76b9687d738ff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e86984e6dcbbc8f02c5fe48fdfa7e179","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a238acdf71f8d2827327df9abc61e1a6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"de004a8dff6272dadf4b12bf8b0a2477","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"dd27fffcbca0a1e480afe69e58f24f85","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"652b577c363b120694497f59c9f6a0fc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"39633757644d5b551384dd5f74710d66","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6178e7872d6bd030b6efd08d67f97f2b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"84f800e107c816ec59adf635c8a3050e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"07504e623d3e37b422bd2c837c09da97","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"dec31a2656c8702aa31ace32bc74aa13","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"da4a54e3cca7effa39f037962afec497","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"724213d60a3c7bb716f3b778d4e2bdd3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d5c1508966a549c7f7bc301f940347cf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"45c0f1327bb405870cb132d5f0da6d14","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0e6ad43832e8496f766e9f9201dd6bdb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e51a3a09c65231011afdf57fcbf32311","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b7a0fdb4b584f8b2801ad5d3bee1c1a1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d68fac9fa52414b482d26945bf3e0c32","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"9dd1e84d2bbfa5a9c7a4450d93305490","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b0ebc2974c724061564c66905be8d563","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6526a8887e9f263eacc1eed111dbd39c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c184aa2c6d61c9cb86436bc1e939a869","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"bd3504383a3058a0443367a8add79248","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"bbaf2e809076b1983f574036e221e3f0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9bec96f28e6c0112bb40d7b702de2a5c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"23c8d400a27a15bbec02c2f8d5eab2ed","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"274837fb6f5ebd6945dab93f125c2b8c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"286135e5f6ddc348951ca353424bffef","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f49ab268eff411f5e883740acb034929","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e6c583e1598d483ac219281e9fbb0993","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0462da3f6770a68172f426707dbb93d1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"71443e7ce7d616cd5a6ec6c6ea8d7e7e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5898406ec605c6f86150770251724641","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d330460ed8c379631a422edad9ec61ff","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"05222d6d880136f46bfa399eddb68b05","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4e9507931d7a991a1c2bda6e5487c191","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"d204cba355521215f4392fdefb0fcab1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"68a40df37edceb57be174fffcf3d126e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"47a27394aaf4b063ac7ffbe62ff6f6a6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"0106b8d77a7161c2efd3765365ee4da2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"1a13cd3becabb12cfd0023fc1367634b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"81e40d053c42fe499bbf09e8bdf9118f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"a9e36da41e7d3698cbdb83f4fa2b7098","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"390a7832d34c45ff173a44c5e4c3480c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"583508f3d7850f0b16962b2782bc3754","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"ce391f5ad7d32a3618af7f4dc476285b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"d4913d8e31ea491293995604f422631c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"0556ebecbf6abdde7c663e8e6af1ef68","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"8d1977a0de27c49057c5377276a1ee82","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"80bf9d7f95aaac704dc8cba0ee67908b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"3447035293cef0f73c8aee8d536c0ae4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"6eaccb57909873b10b56235e9f97f0c0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"dafce2ae03091c9a717887a78e01b5d5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"f8c2ebbc561c7f3f224bb4a65fff59d5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"44334d218c41ead3b2a86490d908f0b4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"87cbed38c54099934e6dbee00022568c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"31d8f1aaf769e691aa9dab693153c2b6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"0e506c74067f41396f9eaec78a5812bd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"655a5f867fec4c193779e1b0e173f189","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"6569043f0e7321a92db5a1ca764a22f9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"4b050691f9c4dd6d95a792e5c7f123e8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"8f579c4640b46c6fb67752d8428f5366","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9b728626bfe7fe58455c69383ad98d92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"ef7749a3753453017e413df9ab23b01e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"e654f6272206bc69c17b155919eba237","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"d68c1910bed7f6057a48ac8599f9a144","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c522eb88a2e72b12d96e5137e3168e52","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f839a88dc8ca9a3a347e286f2a5198ea","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"9da91c0960cb0340370a969b9463e56f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"68b8d5169c83d8653f8d8eb61871fe10","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"bd35e4ddecfd9e667203ebe4cea6e2d9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"d46d1d0275256c016eeb59ef591fa15a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"334fc31f46b6ca7057f4f5fdc20b109b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"e6b2b2b56e29ea080fe82bf9c543ebad","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9df843c25025f72a8f8ea83847fafa41","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ba4c8613c657e66a7adbf2fed692a431","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"fcd4fa11f5466d4062fe9aac293dcee7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"1bb147e6299594368ee16150cc0fabdf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"fb7e3f93d11e5d1d8ab94ec5b39177e6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"2fe0095acb50a163ad537900a9e1e99b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"1a0ae83558b6e3717390a8d3dce50923","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"0fb61257ce5b2eedbfdad476e1a26a1b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"5a099b63843c2a2c77be9b31fdda9d12","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"b41a63c3bb4438cb09c962043a50831d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"20c3a56133c7d5d26dbee1a1b22a57cd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"9dfbb810c7bd6c034264446094d3c049","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"e055e40df0168dc284213cec7f67a424","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA
"ae6d1f1d491ef3d952b1ca77013bfca6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1ab13fd7034d5818e0889bb213b4c444","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"947b89a7c8444837df6286c6c783384b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a68b03b38db87567f790b9037fa6a6e3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d5fde7005e64ac182c5100dcfab6fc79","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"76eead6641f35475dccac2219a2c6fb8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"7b499230642e959efed16e07148c3164","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"175b776d06a23ad6a88a569b636d964a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a6732475a2e171b5567faa76d37ebca7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"08922218890939825735ed5a6df1751c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d9c3777d2a37a322ac788d2d0f7b977b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ee6f0cc71bed9788978ad96088226a69","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d6ce60e9e823852c6da831c32f8b2e00","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9dc2a8fac4a3e7897e1c72f5165ba7f2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f9a1854659277f8a5d55c81e9e443e03","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1549263767f0214cd6b038d0790c4bf5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4fd026f9f4dfba592bf0c1de844c675b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"8fcde86007d19781fb02d21b03b625ee","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ad6c10006c3213688dcc3965d1626d1d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d41d2fe1c42e9ed60ebe448349d63ca7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4f88087d41e951d97d627d1e676ffec6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"550a0a3fb5f28535760ecb5ec527555f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9a6c4b129a686154188c2729b13d77c3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"96ae2398472a2a00db1bd40a1250052b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"821f9eeb8443a7cc88fd07838f56b424","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ce14485e42b30a3203537d0aff29e21c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b786df25de2360c5ef1a116c3d512c9c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"aea00fc060ec57970831dcee1889b84b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"28d521c9cf24b15a0da52ab9799ab71e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"cccabd2dabfa6f78bc1e964a11f07f57","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9a19c2d14516568211ce27afd69341cb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ce0b00bbd6fcd5aee3f36bf3a564ad9e","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"e5ffd09e4f6a07e8cc59ed15516e6297","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f962d28de7d54134fb4f4df886bb3bae","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4ebbd0095ba62779641388e5e03f36bf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"809d9fadd08d6fa6920fbb284c54e559","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1170fbe29b65af5e43e3cf812878743b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1584aad0cbce1a2b93b845e28c44d023","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"722fc8ad7b159b33bc3ff28f16e298d2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"517831bc8336fe8cb3f7f55a8cc8c375","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b41c18d11bfa2f9a3ff95df04b6f6aed","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"0a1bfe1ae2b61f6207de1e923152ab63","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e46833c40b0b125b80be8755e835fd06","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"6b9ea2ccadf7edcc8f29298ae7deadc8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"04351b141254d35ea7ae7b09ef4583be","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"41726bac4aa00c45dc1556d09a09703f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6114c761554fe3bdd32cd8e9dd87666f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"ccd0e966dde0e3b26bde5fccfdc637f6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"f987710208c43dba869dee9b19f3cf21","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"6871bb644adafa6602df363353f78ef7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Myxococcus",NA
"de1729e2a4603fe76719034617529350","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Myxococcus",NA
"09cd5eec6fb97773c342ffa507be8f6b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f58d26c4f0894bf4b2e454073bf24c2e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6fd229c81acaf6654874161351ec5ac7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"94b296fb85f10f54021fd9be0ec2311f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a1178b509ff158f538d7aa9092c3be4d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"4c26f61a91fca9bf9114d35774d6dbb0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"deb45e1a57bdb0084cc05e3649abb685","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"7ddd82343cc8f07984c9e3cb17342235","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"36232d1ee51c2cfe2bc015963dcd693b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"c79a535c028e9dbd0e4d57d33df6b95b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"d9af182362d0df016fca8cfd1e9fadec","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"2b2e0002740009eafae83079f21a39bc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"7d518490c18b9edb4792373ff3a6316c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"cfee2bc1a787b15e72a7209b688d954a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"e26e24fbcb110beabb7a82e2ded23933","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"05d06221fc39162cb9e99287150548b1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"7a3bcbd9f541f47e183485b30fc376b4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"99131e3a4e9a5896cfa1da50bbbc8322","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"09a36bb36e5cd330891b84dbcfbe4ce7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"7f7ab924fe4c06e32ca8ba5eb6387168","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"77f9e53d4bf2aa70f378482cbbf87427","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1f9ad0175de104d9d373615057a2938b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"884fef0180f3461d152b2c393260f900","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"e7f6e943ed13c16d724564acee756359","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"12f9686d705328708a888311a9083edf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"e810841ed24d71a36cbe589d60065fce","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"38195b8ca63127f1ebd3aba807831cca","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA
"36ba4b1d0779f031f8eeed7b0d65814f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d485c643dfba857b785e9f6b7519bae0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Corallococcus","exiguus"
"5d226546175496fdc69deb3f27ddac3e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9e386c59dc5e3fe2dfac96e27240c53f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"48202a6747b1b30ffcf6a96e29f5696a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Cystobacter",NA
"83fa76ffbde9b7da7976cbdf833fc2a6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"8ae51cadb653cb2417c620515661ad39","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d69491cbcf269b559a15430561a283ad","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"be265cdb0561ed6af5dcd2984239c420","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"814aa9277d29e63ccd98a0b188a27ee5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"282bb20e8c63a0dcbe9b1c2e29f5cf19","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1ca3492ea41771690df7daddce470bf8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
