#TAXONOMY,2019-036,2019-037,2019-038,2019-039,2019-040,2019-096,2019-097,2019-098,2019-099,2019-100,2019-111,2019-112,2019-113,2019-114,2019-115,2019-156,2019-157,2019-158,2019-159,2019-160,2019-171,2019-172,2019-173,2019-174,2019-175,2019-191,2019-192,2019-193,2019-194,2019-195,2019-206,2019-207,2019-208,2019-209,2019-210,2019-236,2019-237,2019-238,2019-239,2019-240,2019-261,2019-262,2019-263,2019-264,2019-265,2020-276,2020-277,2020-278,2020-279,2020-280,2020-291,2020-292,2020-293,2020-294,2020-295,2020-306,2020-307,2020-308,2020-309,2020-310,2020-326,2020-327,2020-328,2020-329,2020-330,2020-341,2020-342,2020-343,2020-344,2020-345,2020-356,2020-357,2020-358,2020-359,2020-360,2020-371,2020-372,2020-373,2020-374,2020-375,2020-391,2020-392,2020-393,2020-394,2020-395,2020-411,2020-412,2020-413,2020-414,2020-415
e26e24fbcb110beabb7a82e2ded23933,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a3bcbd9f541f47e183485b30fc376b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,34,56,56,0,0,0,28,0,49,23,19,44,0,0,18,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99131e3a4e9a5896cfa1da50bbbc8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f7ab924fe4c06e32ca8ba5eb6387168,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77f9e53d4bf2aa70f378482cbbf87427,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,9,12,0,31,0,0,9,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,37,0,0,0,0,0,0,18,21,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884fef0180f3461d152b2c393260f900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d485c643dfba857b785e9f6b7519bae0,0,0,10,0,89,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d226546175496fdc69deb3f27ddac3e,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48,0,0,0,0,0,0,19,0,0,24,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ae51cadb653cb2417c620515661ad39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814aa9277d29e63ccd98a0b188a27ee5,6,0,18,28,53,10,4,18,9,30,0,0,0,12,0,7,0,0,11,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,14,23,26,0,0,31,21,20,11,9,0,0,7,19,7,8,14,11,20,0,0,12,25,9,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0
282bb20e8c63a0dcbe9b1c2e29f5cf19,0,0,0,0,0,0,0,0,0,0,0,29,43,0,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6f7556b233c799aad8d6a5505a537f7,43,0,133,92,102,105,44,62,21,139,60,48,85,0,0,29,102,184,49,69,36,340,168,181,144,0,0,0,0,0,42,63,51,73,36,101,232,176,378,105,55,105,37,0,48,50,24,0,58,34,79,107,93,35,14,85,279,105,262,120,0,0,0,0,0,38,53,31,47,0,31,29,131,259,272,154,93,87,122,113,163,232,120,154,175,263,357,66,149,21
21eef65a4e373be4289694a645dbc21c,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dec784bf266c23e8d204bca2392052fd,0,0,0,0,0,0,0,0,0,0,9,0,21,0,0,0,12,0,0,0,0,46,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdb85899ed955c055fa4dc9edd802c75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3cb0ee2054e911eb2b5752f527b3459,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0
22de403f640f7e69458f09d0767fa4c5,0,0,0,0,0,0,0,0,0,0,0,45,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046610aa610f93999720e2504132d54,0,0,0,0,0,0,0,0,0,0,23,8,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,40,0,11,0
86bc89b1f0093856fc427651225736f2,0,0,0,0,0,0,0,21,0,0,61,0,108,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,0,32,14,13,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,51,0,0,0,0,0,0,0,0,0,0,40,26,0,0,0
885900bfbde3d9f11374d5dfc74ab4bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,87,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
020fa5dbc2a2b45cb70b6bc81cb8a990,0,0,0,0,0,24,0,0,0,11,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1777632b12168e5fb19f1a84d648d9c,0,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ee55bac87b610fe71eebe459da25847,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,9,64,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,23,40,33,31,0,0,13,19,29,10,58,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c22afd21eba46c7c753c57bf3e668b,28,0,0,39,139,0,18,20,0,25,0,86,79,0,21,0,18,0,0,0,0,101,39,45,0,37,0,47,0,0,28,19,20,35,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,78,0,152,123,0,0,80,0,63,30,37,43,64,29,105,109,37,81,50,58,0,0,0,0,0,0,0,0,0,0,46,24,0,20,13,0,0,0,0,0
e60479435fb40098802eace7772bda95,0,0,0,0,23,0,0,0,0,10,22,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46d658432bb6faad7ce4b24740fc0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,49,0,0,21,0,0,48,0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,54,0,0,54,0,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c7e62bfb995c5bd9613d479c505a716,0,0,0,0,102,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecce1ca9e87a52531d17febdea78d196,46,24,155,68,77,52,57,33,0,78,0,82,0,41,16,0,0,0,29,0,0,27,10,0,0,0,42,18,0,51,14,10,25,0,39,33,43,22,26,0,0,0,0,0,0,0,0,15,16,0,41,72,68,364,11,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,25,0,0,0,15,0,0,0,0,0,0
09eeb6be3b5697083fd149481808456d,0,0,0,0,0,0,0,0,0,0,47,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c831ac15570f77b5a7076cbc60258f1,0,0,0,13,9,0,170,8,8,63,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab5379bb4c928ab00292d5602b471dd8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,13,24,0,14,19,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0
db40aa34f4e28264acc66dbc4e34979c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29fd830692b6f9ec854e2ae943bff9cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,36,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,49,62,0,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c45df662a6a553352f494c97eff229c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84e05a02a8c853cb50b07dc2ee2e67f8,0,0,0,0,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2fd0242d506a7a7e2d374bbfbd56c3f3,0,0,0,0,0,0,36,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b013b901c8ed70c5633909aab6dba053,0,0,0,67,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,0,0,56,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636d5971bf9a10f5fc1e75127a63c4e7,18,0,0,46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942ce85a9b46aa769356b636aee6214,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57f39ec0437795f9ed6537adddd8b317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,35,0,20,26,48,0,0,0,26,49,30,62,22,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a45b6c134516320d3d1f093fbeb180ea,0,0,48,28,125,25,24,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,0,0,0,0,0,0,0
5117a1e601099733bea64ebb0a165e22,0,30,0,124,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,89,0,0,23,24,0,0,0,0,0,42,55,18,0,39,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54a45e7e4d0d61641b85c3f2184a8655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,63,0,35,0,48,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,53,0,0,0,0,0,0,54,57,42,60,85,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0
f6e2f8872a14ff6e5a2fb7887eef8cdf,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,70,25,33,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccf236d4d85f3e2b21e750e069149677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,40,0,0,0,0,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
42dc2a350914587abbda5c4c82bfc22b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,25,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed88f5261271d1acdc4139255aa39ace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,38,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d84681f45b6e71b0d195a108d08b28f2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,93,39,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,82,40,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e6075d7f151574aacbc746ba813a0ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,111,38,94,53,21,0,28,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414cfae15383f9c51119caf2d6ec68b,14,0,0,23,19,0,14,0,0,18,0,0,0,0,0,0,0,16,9,0,0,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,6,0,0,25,12,33,12,16,0,0,14,39,42,25,25,26,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
e23284cc8074884ca0ca7faa75d4195c,0,0,0,0,0,48,0,0,0,46,0,73,0,0,0,0,0,0,0,39,0,76,45,37,45,74,46,124,15,94,309,194,343,202,42,29,37,28,0,39,0,0,0,0,0,15,7,0,0,0,23,27,39,19,0,0,0,33,41,0,0,0,0,0,0,15,0,0,20,0,39,0,0,19,0,62,42,0,53,50,0,70,26,28,0,0,0,0,0,0
a97543706a00f5851b90498595941e2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,62,40,0,0,0,12,0,0,47,0,39,33,0,14,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,16,48,38,33,0,0,0,20,279,263,440,362,447,0,0,0,0,0,28,35,41,36,24,0,0,0,0,0,0,0,0,0,0
8564e4954f409e53313a214db996bbb1,0,0,0,0,0,0,0,28,0,0,35,32,80,85,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0
1204ccfc27b1540313525c627dfee366,0,0,0,0,31,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,34,0,0,0,0,0
2021f63e4b5e1cd85ef74f53ec79d754,0,0,0,0,0,0,0,0,0,0,0,30,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a0bca977f1181420d073f29f4eb27c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260a3023e1b53a5dec5b8d72ca2b6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2645a7c7c27e744f6e1083a738fea7dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,64,12,20,21,115,134,77,206,105,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75f54eadb28dbcb5b42f0ca944f49923,0,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,7,15,20,116,60,56,14,19,5,19,0,6,29,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,19,60,52,76,34,81,28,0,73,119,81,65,100,69,124,0,0,0,0,0,15,8,16,5,0,0,0,0,0,0,0,0,0,0,0
e965c50093ca8dda21c449001bc91677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,18,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468ad71424b6509044ff51ff4d10e1af,51,45,245,105,292,30,31,39,0,41,122,0,0,38,0,0,0,42,0,0,0,79,49,48,52,44,57,69,50,35,47,19,39,30,0,0,0,0,0,0,0,0,0,0,0,54,46,0,0,0,81,75,107,261,0,52,56,38,59,36,82,28,75,33,74,85,41,65,49,48,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
005fec1c943ddba2e7ed04ed1704799c,0,22,187,57,100,86,106,139,66,155,133,439,645,417,39,0,45,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,19,4,0,0,0,0,0,32,0,278,25,406,888,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,19,56,0,46,192,37,34,0,0,35,0,54,114,29,62,85,0,0,0,0,0
70a2c841c21e8e80ea513f7cd3294ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b15f25144f18e7f81df8f2bd797d7e74,0,0,23,23,80,0,0,0,0,23,14,0,0,0,0,0,0,20,0,0,0,33,33,37,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,53,0,0,19,71,42,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,17,14,0,0,0,0,0
ddbd3f57d81cbbbbfb188a105b3f0688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100f600bf0b029199dc12ca7b5195e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,36,42,16,30,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45078fe625cfeaba1471bab0da10458b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,47,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
